gene_symbol	biotype
4833405L11Rik	lncRNA
4833407H14Rik	lncRNA
4833411C07Rik	lncRNA
4833412C05Rik	lncRNA
4833412C15Rik	TEC
4833412K13Rik	TEC
4833413E03Rik	lncRNA
4833413G10Rik	lncRNA
4833415N18Rik	lncRNA
4833417C18Rik	lncRNA
4833418N02Rik	lncRNA
4833419F23Rik	lncRNA
4833419O12Rik	lncRNA
4833420G17Rik	protein_coding
4833421G17Rik	TEC
4833421K07Rik	TEC
4833422C13Rik	lncRNA
4833427F10Rik	lncRNA
4833428L15Rik	lncRNA
4833438C02Rik	lncRNA
4833439L19Rik	protein_coding
4833445I07Rik	lncRNA
4921501I09Rik	lncRNA
4921504A21Rik	lncRNA
4921504E06Rik	protein_coding
4921507G05Rik	lncRNA
4921508D12Rik	lncRNA
4921508M14Rik	TEC
4921509A06Rik	lncRNA
4921509C19Rik	protein_coding
4921509O07Rik	lncRNA
4921509O09Rik	transcribed_unprocessed_pseudogene
4921511C10Rik	lncRNA
4921511C20Rik	transcribed_processed_pseudogene
4921511E07Rik	TEC
4921511I17Rik	lncRNA
4921513H07Rik	TEC
4921513I03Rik	lncRNA
4921513I08Rik	lncRNA
4921514A10Rik	lncRNA
4921515E04Rik	lncRNA
4921515G04Rik	lncRNA
4921515L22Rik	lncRNA
4921516A02Rik	lncRNA
4921517D16Rik	lncRNA
4921517D22Rik	protein_coding
4921518K17Rik	lncRNA
4921520J07Rik	lncRNA
4921520N01Rik	lncRNA
4921521D15Rik	lncRNA
4921522A10Rik	lncRNA
4921522P10Rik	lncRNA
4921524J17Rik	protein_coding
4921524L21Rik	protein_coding
4921525O09Rik	lncRNA
4921527H02Rik	TEC
4921528I07Rik	lncRNA
4921529L05Rik	lncRNA
4921531C22Rik	lncRNA
4921531P14Rik	lncRNA
4921533I20Rik	lncRNA
4921534A09Rik	TEC
4921534H16Rik	lncRNA
4921536K21Rik	protein_coding
4921539E11Rik	protein_coding
4921539H07Rik	lncRNA
4922502N22Rik	lncRNA
4930401A07Rik	lncRNA
4930401C15Rik	lncRNA
4930401G09Rik	lncRNA
4930401O10Rik	lncRNA
4930401O12Rik	lncRNA
4930402D18Rik	lncRNA
4930402F06Rik	protein_coding
4930402F11Rik	lncRNA
4930402H05Rik	TEC
4930402K13Rik	protein_coding
4930403D09Rik	lncRNA
4930403O15Rik	lncRNA
4930403O18Rik	TEC
4930403P22Rik	lncRNA
4930404A05Rik	lncRNA
4930404A12Rik	lncRNA
4930404H24Rik	lncRNA
4930404I05Rik	lncRNA
4930404I20Rik	lncRNA
4930404K13Rik	lncRNA
4930404O17Rik	lncRNA
4930405A10Rik	lncRNA
4930405A21Rik	lncRNA
4930405D01Rik	lncRNA
4930405D11Rik	lncRNA
4930405G09Rik	TEC
4930405H06Rik	lncRNA
4930405J17Rik	lncRNA
4930405L22Rik	lncRNA
4930405N21Rik	lncRNA
4930405O22Rik	lncRNA
4930406D18Rik	lncRNA
4930407G08Rik	lncRNA
4930407I10Rik	protein_coding
4930407I19Rik	lncRNA
4930408K08Rik	lncRNA
4930408O17Rik	lncRNA
4930412B13Rik	lncRNA
4930412C18Rik	lncRNA
4930412E21Rik	lncRNA
4930412F09Rik	lncRNA
4930412F12Rik	TEC
4930412M03Rik	lncRNA
4930413E15Rik	lncRNA
4930413F20Rik	lncRNA
4930413G21Rik	TEC
4930414F18Rik	lncRNA
4930414N06Rik	lncRNA
4930415C11Rik	lncRNA
4930415H17Rik	unprocessed_pseudogene
4930415O11Rik	TEC
4930415P13Rik	TEC
4930417H01Rik	lncRNA
4930417O13Rik	lncRNA
4930417O22Rik	lncRNA
4930419G24Rik	lncRNA
4930420G21Rik	lncRNA
4930420N18Rik	TEC
4930421C12Rik	TEC
4930421P07Rik	transcribed_processed_pseudogene
4930422C21Rik	lncRNA
4930422I22Rik	lncRNA
4930422M22Rik	lncRNA
4930423C22Rik	TEC
4930423D22Rik	lncRNA
4930423D24Rik	lncRNA
4930423K06Rik	lncRNA
4930423M02Rik	lncRNA
4930425K10Rik	lncRNA
4930425K24Rik	TEC
4930425L21Rik	lncRNA
4930425O10Rik	lncRNA
4930425P05Rik	lncRNA
4930426D05Rik	lncRNA
4930426I24Rik	lncRNA
4930426L09Rik	lncRNA
4930428D20Rik	lncRNA
4930428E07Rik	lncRNA
4930428N03Rik	lncRNA
4930428O21Rik	lncRNA
4930429C20Rik	lncRNA
4930429D17Rik	lncRNA
4930429F11Rik	lncRNA
4930429F24Rik	lncRNA
4930429H19Rik	lncRNA
4930429P21Rik	lncRNA
4930430E12Rik	lncRNA
4930430F21Rik	lncRNA
4930430J02Rik	lncRNA
4930430O22Rik	lncRNA
4930431F10Rik	lncRNA
4930431F12Rik	lncRNA
4930431L21Rik	lncRNA
4930431P03Rik	lncRNA
4930431P19Rik	lncRNA
4930431P22Rik	lncRNA
4930432B10Rik	lncRNA
4930432E11Rik	transcribed_unitary_pseudogene
4930432H08Rik	lncRNA
4930432J09Rik	lncRNA
4930432L08Rik	lncRNA
4930432M17Rik	lncRNA
4930432O09Rik	lncRNA
4930433B08Rik	lncRNA
4930433E05Rik	lncRNA
4930433I11Rik	protein_coding
4930433J02Rik	lncRNA
4930433N12Rik	lncRNA
4930434B07Rik	lncRNA
4930434F21Rik	lncRNA
4930434J06Rik	lncRNA
4930434J08Rik	lncRNA
4930434O05Rik	lncRNA
4930435F18Rik	lncRNA
4930435M08Rik	lncRNA
4930435N07Rik	TEC
4930437M23Rik	lncRNA
4930438A08Rik	protein_coding
4930438E09Rik	lncRNA
4930439A04Rik	lncRNA
4930439D14Rik	lncRNA
4930440C22Rik	lncRNA
4930441H08Rik	lncRNA
4930441J16Rik	lncRNA
4930442G10Rik	lncRNA
4930442G15Rik	lncRNA
4930442H23Rik	TEC
4930442J19Rik	lncRNA
4930442L01Rik	lncRNA
4930442P19Rik	TEC
4930443G03Rik	TEC
4930443O20Rik	lncRNA
4930444A19Rik	lncRNA
4930444E06Rik	lncRNA
4930444F02Rik	lncRNA
4930444K16Rik	TEC
4930444M15Rik	lncRNA
4930444P10Rik	protein_coding
4930445B16Rik	lncRNA
4930445E18Rik	lncRNA
4930445N06Rik	lncRNA
4930445N08Rik	lncRNA
4930445N18Rik	lncRNA
4930447A16Rik	lncRNA
4930447C04Rik	protein_coding
4930447C11Rik	TEC
4930447F04Rik	protein_coding
4930447F24Rik	lncRNA
4930447J18Rik	lncRNA
4930447K03Rik	lncRNA
4930447M23Rik	lncRNA
4930447N08Rik	lncRNA
4930448A20Rik	lncRNA
4930448C13Rik	lncRNA
4930448D08Rik	lncRNA
4930448E22Rik	lncRNA
4930448F12Rik	lncRNA
4930448H16Rik	lncRNA
4930448I06Rik	lncRNA
4930448I18Rik	lncRNA
4930448K20Rik	lncRNA
4930449C09Rik	lncRNA
4930449E01Rik	lncRNA
4930449E18Rik	lncRNA
4930449I04Rik	TEC
4930449I24Rik	protein_coding
4930451E10Rik	lncRNA
4930451I11Rik	protein_coding
4930452A19Rik	lncRNA
4930452G13Rik	lncRNA
4930452L12Rik	lncRNA
4930452N14Rik	lncRNA
4930453C13Rik	lncRNA
4930453H23Rik	lncRNA
4930453L07Rik	lncRNA
4930453N24Rik	protein_coding
4930453O03Rik	lncRNA
4930455B14Rik	lncRNA
4930455C13Rik	lncRNA
4930455F16Rik	lncRNA
4930455G09Rik	lncRNA
4930455H04Rik	protein_coding
4930455J16Rik	lncRNA
4930455M05Rik	lncRNA
4930456G14Rik	TEC
4930456L15Rik	lncRNA
4930458A03Rik	lncRNA
4930458B22Rik	lncRNA
4930458D05Rik	lncRNA
4930458K08Rik	lncRNA
4930459C07Rik	lncRNA
4930459L07Rik	lncRNA
4930461C15Rik	lncRNA
4930461G14Rik	lncRNA
4930463O16Rik	lncRNA
4930465I24Rik	lncRNA
4930465K09Rik	lncRNA
4930465M20Rik	lncRNA
4930466I24Rik	lncRNA
4930466K18Rik	TEC
4930467D21Rik	lncRNA
4930467J12Rik	lncRNA
4930467K11Rik	lncRNA
4930469B13Rik	lncRNA
4930469K13Rik	protein_coding
4930470B04Rik	TEC
4930470G03Rik	lncRNA
4930470H14Rik	lncRNA
4930470O06Rik	lncRNA
4930470P17Rik	lncRNA
4930471C04Rik	lncRNA
4930471D02Rik	lncRNA
4930471E15Rik	lncRNA
4930471E19Rik	lncRNA
4930471G03Rik	lncRNA
4930471G24Rik	lncRNA
4930471L23Rik	lncRNA
4930471M09Rik	lncRNA
4930473A02Rik	lncRNA
4930473D10Rik	lncRNA
4930473H19Rik	lncRNA
4930473O22Rik	lncRNA
4930474B08Rik	TEC
4930474H06Rik	lncRNA
4930474H20Rik	lncRNA
4930474M22Rik	lncRNA
4930474N05Rik	protein_coding
4930474N09Rik	lncRNA
4930477E14Rik	lncRNA
4930477G07Rik	lncRNA
4930477N07Rik	lncRNA
4930477O15Rik	TEC
4930478E11Rik	lncRNA
4930478K11Rik	lncRNA
4930478L05Rik	lncRNA
4930478M09Rik	TEC
4930478M13Rik	lncRNA
4930478P22Rik	lncRNA
4930479D17Rik	lncRNA
4930479H17Rik	lncRNA
4930480C01Rik	TEC
4930480E11Rik	protein_coding
4930480G23Rik	transcribed_unitary_pseudogene
4930480K02Rik	TEC
4930480K15Rik	lncRNA
4930480M12Rik	lncRNA
4930481A15Rik	lncRNA
4930481B07Rik	lncRNA
4930483J18Rik	lncRNA
4930483O08Rik	lncRNA
4930483P17Rik	lncRNA
4930484H19Rik	lncRNA
4930484I04Rik	lncRNA
4930486F22Rik	lncRNA
4930486I03Rik	lncRNA
4930486L24Rik	protein_coding
4930486N12Rik	TEC
4930487D11Rik	lncRNA
4930488B22Rik	lncRNA
4930488L21Rik	lncRNA
4930488N15Rik	lncRNA
4930488N24Rik	transcribed_unprocessed_pseudogene
4930500A05Rik	lncRNA
4930500F04Rik	lncRNA
4930500F10Rik	lncRNA
4930500G05Rik	lncRNA
4930500H12Rik	lncRNA
4930500L23Rik	lncRNA
4930500M09Rik	lncRNA
4930502A04Rik	lncRNA
4930502C17Rik	TEC
4930502E09Rik	lncRNA
4930503B20Rik	protein_coding
4930503E14Rik	protein_coding
4930503E24Rik	lncRNA
4930503F20Rik	lncRNA
4930503H13Rik	processed_pseudogene
4930503L19Rik	protein_coding
4930503O07Rik	lncRNA
4930504C09Rik	lncRNA
4930504D19Rik	lncRNA
4930505A04Rik	protein_coding
4930505G20Rik	lncRNA
4930505K13Rik	lncRNA
4930505K14Rik	lncRNA
4930505M18Rik	lncRNA
4930505N22Rik	lncRNA
4930505O20Rik	lncRNA
4930506A18Rik	lncRNA
4930506C21Rik	lncRNA
4930507D05Rik	lncRNA
4930507D10Rik	lncRNA
4930509E16Rik	lncRNA
4930509G22Rik	lncRNA
4930509H03Rik	lncRNA
4930509J09Rik	lncRNA
4930509K18Rik	lncRNA
4930510E17Rik	lncRNA
4930511A02Rik	lncRNA
4930511E03Rik	lncRNA
4930511J24Rik	lncRNA
4930511M06Rik	lncRNA
4930511M18Rik	lncRNA
4930511O05Rik	lncRNA
4930511P09Rik	lncRNA
4930512B01Rik	lncRNA
4930512H18Rik	lncRNA
4930512J16Rik	lncRNA
4930512M02Rik	protein_coding
4930512P04Rik	lncRNA
4930513D17Rik	lncRNA
4930513L16Rik	lncRNA
4930513N10Rik	lncRNA
4930513N20Rik	TEC
4930513O06Rik	lncRNA
4930515B02Rik	lncRNA
4930515G01Rik	lncRNA
4930515G16Rik	processed_pseudogene
4930515L03Rik	lncRNA
4930515L19Rik	lncRNA
4930516B21Rik	lncRNA
4930516K23Rik	protein_coding
4930517E11Rik	lncRNA
4930517E14Rik	lncRNA
4930517G19Rik	TEC
4930517G24Rik	lncRNA
4930517J16Rik	TEC
4930517L18Rik	lncRNA
4930517M08Rik	lncRNA
4930517N10Rik	lncRNA
4930517O19Rik	lncRNA
4930518C09Rik	lncRNA
4930518I15Rik	TEC
4930518I17Rik	lncRNA
4930518J20Rik	lncRNA
4930518J21Rik	lncRNA
4930518P08Rik	lncRNA
4930519A11Rik	lncRNA
4930519D14Rik	lncRNA
4930519E07Rik	TEC
4930519F09Rik	transcribed_processed_pseudogene
4930519F16Rik	transcribed_unitary_pseudogene
4930519F24Rik	lncRNA
4930519G04Rik	protein_coding
4930519H02Rik	lncRNA
4930519K11Rik	lncRNA
4930519L02Rik	lncRNA
4930519P11Rik	lncRNA
4930520K02Rik	lncRNA
4930520M14Rik	lncRNA
4930520O04Rik	lncRNA
4930520P13Rik	lncRNA
4930521E06Rik	lncRNA
4930521O11Rik	lncRNA
4930521O17Rik	lncRNA
4930522H14Rik	protein_coding
4930522L14Rik	lncRNA
4930522O17Rik	lncRNA
4930523C07Rik	protein_coding
4930523O13Rik	lncRNA
4930524B15Rik	protein_coding
4930524B17Rik	lncRNA
4930524C18Rik	lncRNA
4930524O05Rik	lncRNA
4930524O07Rik	lncRNA
4930524O08Rik	lncRNA
4930525C09Rik	lncRNA
4930525G20Rik	lncRNA
4930526A20Rik	transcribed_processed_pseudogene
4930526F13Rik	lncRNA
4930526H09Rik	lncRNA
4930526L06Rik	lncRNA
4930526M16Rik	TEC
4930527A07Rik	lncRNA
4930527B05Rik	lncRNA
4930527E20Rik	lncRNA
4930527F14Rik	lncRNA
4930527G23Rik	lncRNA
4930527J03Rik	lncRNA
4930528D03Rik	lncRNA
4930528G23Rik	lncRNA
4930528H21Rik	lncRNA
4930528J11Rik	TEC
4930528P14Rik	lncRNA
4930529C04Rik	processed_pseudogene
4930529I22Rik	lncRNA
4930529K09Rik	lncRNA
4930529L06Rik	lncRNA
4930532G15Rik	lncRNA
4930532I03Rik	lncRNA
4930532M18Rik	lncRNA
4930533B01Rik	lncRNA
4930533D04Rik	lncRNA
4930533I22Rik	lncRNA
4930533K18Rik	lncRNA
4930533L02Rik	TEC
4930533N22Rik	lncRNA
4930533P14Rik	lncRNA
4930534D22Rik	lncRNA
4930534H03Rik	lncRNA
4930534H18Rik	lncRNA
4930535E02Rik	lncRNA
4930535F04Rik	TEC
4930535G08Rik	lncRNA
4930535L15Rik	lncRNA
4930535O05Rik	lncRNA
4930537H20Rik	lncRNA
4930538E20Rik	lncRNA
4930538L07Rik	lncRNA
4930539C22Rik	lncRNA
4930539J05Rik	lncRNA
4930539M17Rik	lncRNA
4930540E01Rik	TEC
4930540M03Rik	lncRNA
4930540M05Rik	lncRNA
4930541O19Rik	lncRNA
4930542C12Rik	lncRNA
4930542C16Rik	lncRNA
4930542C21Rik	lncRNA
4930542D17Rik	lncRNA
4930542M03Rik	lncRNA
4930543E12Rik	lncRNA
4930543I03Rik	lncRNA
4930543I11Rik	TEC
4930543K20Rik	lncRNA
4930543N07Rik	lncRNA
4930544D05Rik	protein_coding
4930544F09Rik	lncRNA
4930544G11Rik	protein_coding
4930544I03Rik	lncRNA
4930544L04Rik	TEC
4930544M13Rik	lncRNA
4930545E07Rik	lncRNA
4930545H06Rik	lncRNA
4930545L08Rik	lncRNA
4930545L23Rik	lncRNA
4930546B01Rik	lncRNA
4930546C10Rik	lncRNA
4930546K05Rik	lncRNA
4930547E08Rik	lncRNA
4930547E14Rik	lncRNA
4930547H16Rik	lncRNA
4930547M16Rik	lncRNA
4930548G14Rik	lncRNA
4930548J01Rik	lncRNA
4930548K13Rik	lncRNA
4930549C15Rik	lncRNA
4930549G23Rik	lncRNA
4930549P19Rik	lncRNA
4930550C14Rik	protein_coding
4930550C17Rik	lncRNA
4930551E15Rik	lncRNA
4930551I15Rik	lncRNA
4930551I23Rik	lncRNA
4930551L18Rik	lncRNA
4930551O13Rik	lncRNA
4930553E22Rik	lncRNA
4930553I04Rik	TEC
4930553I21Rik	TEC
4930553J12Rik	lncRNA
4930553M12Rik	lncRNA
4930554C24Rik	lncRNA
4930554G22Rik	TEC
4930554G24Rik	lncRNA
4930554H23Rik	lncRNA
4930554I06Rik	lncRNA
4930555A03Rik	lncRNA
4930555B11Rik	lncRNA
4930555B12Rik	lncRNA
4930555F03Rik	lncRNA
4930555G01Rik	unprocessed_pseudogene
4930555G07Rik	lncRNA
4930555G21Rik	lncRNA
4930555K05Rik	lncRNA
4930555K19Rik	transcribed_processed_pseudogene
4930555M17Rik	lncRNA
4930555O08Rik	lncRNA
4930556C24Rik	lncRNA
4930556G01Rik	lncRNA
4930556G22Rik	lncRNA
4930556H04Rik	TEC
4930556I23Rik	lncRNA
4930556J02Rik	lncRNA
4930556J24Rik	protein_coding
4930556L07Rik	lncRNA
4930556M19Rik	lncRNA
4930556N09Rik	lncRNA
4930556N13Rik	lncRNA
4930557B06Rik	TEC
4930557F08Rik	lncRNA
4930557F10Rik	lncRNA
4930557J02Rik	lncRNA
4930557K07Rik	lncRNA
4930558F17Rik	lncRNA
4930558G05Rik	lncRNA
4930558J18Rik	lncRNA
4930558J22Rik	lncRNA
4930558K02Rik	protein_coding
4930558N01Rik	lncRNA
4930559C10Rik	lncRNA
4930560O18Rik	TEC
4930562A09Rik	lncRNA
4930562C15Rik	protein_coding
4930562D21Rik	lncRNA
4930562F07Rik	lncRNA
4930562F17Rik	lncRNA
4930563E18Rik	lncRNA
4930563E22Rik	protein_coding
4930563F08Rik	lncRNA
4930563H07Rik	lncRNA
4930563I02Rik	lncRNA
4930563J15Rik	lncRNA
4930563M21Rik	lncRNA
4930563N14Rik	lncRNA
4930564C03Rik	lncRNA
4930564D02Rik	lncRNA
4930565D16Rik	lncRNA
4930565N06Rik	lncRNA
4930566F21Rik	lncRNA
4930566N20Rik	TEC
4930567H12Rik	lncRNA
4930567H17Rik	lncRNA
4930567J20Rik	lncRNA
4930567K12Rik	lncRNA
4930567K20Rik	lncRNA
4930568A12Rik	lncRNA
4930568A13Rik	lncRNA
4930568D16Rik	protein_coding
4930568E12Rik	lncRNA
4930568G15Rik	lncRNA
4930569F06Rik	TEC
4930570B17Rik	lncRNA
4930570D08Rik	lncRNA
4930570E03Rik	lncRNA
4930570G19Rik	lncRNA
4930570N18Rik	lncRNA
4930571K23Rik	protein_coding
4930571N24Rik	lncRNA
4930572G02Rik	lncRNA
4930572K03Rik	lncRNA
4930573C08Rik	TEC
4930573C15Rik	lncRNA
4930573H18Rik	lncRNA
4930573I07Rik	lncRNA
4930573O16Rik	lncRNA
4930577H14Rik	lncRNA
4930577N17Rik	TEC
4930578E11Rik	lncRNA
4930578G10Rik	lncRNA
4930578I06Rik	protein_coding
4930578I07Rik	TEC
4930578M01Rik	lncRNA
4930578M07Rik	lncRNA
4930578N18Rik	lncRNA
4930579C12Rik	lncRNA
4930579D07Rik	lncRNA
4930579D09Rik	lncRNA
4930579F01Rik	protein_coding
4930579G18Rik	lncRNA
4930579G24Rik	protein_coding
4930579H20Rik	lncRNA
4930579J19Rik	lncRNA
4930579K19Rik	lncRNA
4930579M01Rik	lncRNA
4930579O11Rik	lncRNA
4930579P08Rik	lncRNA
4930580E04Rik	lncRNA
4930581F22Rik	lncRNA
4930583I09Rik	protein_coding
4930583K01Rik	lncRNA
4930583P06Rik	lncRNA
4930584E12Rik	TEC
4930584F24Rik	lncRNA
4930586N03Rik	lncRNA
4930587A21Rik	lncRNA
4930587E11Rik	lncRNA
4930588A03Rik	lncRNA
4930588D02Rik	TEC
4930588G17Rik	lncRNA
4930588J15Rik	lncRNA
4930588K23Rik	lncRNA
4930589L23Rik	lncRNA
4930589O11Rik	TEC
4930589P08Rik	lncRNA
4930590H14Rik	TEC
4930590J08Rik	protein_coding
4930590L14Rik	lncRNA
4930590L20Rik	lncRNA
4930591A17Rik	lncRNA
4930591E09Rik	lncRNA
4930592A05Rik	lncRNA
4930592C13Rik	lncRNA
4930592I03Rik	lncRNA
4930593A02Rik	lncRNA
4930593C16Rik	lncRNA
4930594A02Rik	lncRNA
4930594C11Rik	TEC
4930594M17Rik	lncRNA
4930594M22Rik	lncRNA
4930594O21Rik	lncRNA
4930595D18Rik	lncRNA
4930595L18Rik	lncRNA
4930595O18Rik	TEC
4930596D02Rik	protein_coding
4930596I21Rik	lncRNA
4930597A21Rik	lncRNA
4930597G03Rik	lncRNA
4930597L12Rik	TEC
4930597O21Rik	lncRNA
4930598F16Rik	lncRNA
4930598N05Rik	lncRNA
4930599A14Rik	lncRNA
4930599N23Rik	lncRNA
4930599N24Rik	TEC
4931400O07Rik	lncRNA
4931402G19Rik	lncRNA
4931403E22Rik	lncRNA
4931403G20Rik	lncRNA
4931406C07Rik	protein_coding
4931406G06Rik	lncRNA
4931407E12Rik	lncRNA
4931408D14Rik	lncRNA
4931412I15Rik	TEC
4931413I07Rik	lncRNA
4931413K12Rik	lncRNA
4931414P19Rik	protein_coding
4931415C17Rik	lncRNA
4931419H13Rik	lncRNA
4931420L22Rik	lncRNA
4931422A03Rik	lncRNA
4931429L15Rik	protein_coding
4931429P17Rik	lncRNA
4931431B13Rik	lncRNA
4931431C16Rik	lncRNA
4931439C15Rik	lncRNA
4931440P22Rik	transcribed_processed_pseudogene
4932411K12Rik	lncRNA
4932412D23Rik	lncRNA
4932413F04Rik	lncRNA
4932414J04Rik	lncRNA
4932414N04Rik	protein_coding
4932415M13Rik	lncRNA
4932416K20Rik	lncRNA
4932431L22Rik	TEC
4932435O22Rik	lncRNA
4932441J04Rik	lncRNA
4932442E05Rik	TEC
4932443L11Rik	lncRNA
4932702P03Rik	lncRNA
4933400B14Rik	lncRNA
4933400C23Rik	lncRNA
4933400F21Rik	lncRNA
4933400L20Rik	lncRNA
4933401B06Rik	lncRNA
4933401D09Rik	lncRNA
4933401H06Rik	lncRNA
4933401J01Rik	TEC
4933401L05Rik	lncRNA
4933402C05Rik	lncRNA
4933402C06Rik	lncRNA
4933402D24Rik	lncRNA
4933402J07Rik	protein_coding
4933402J10Rik	lncRNA
4933402J15Rik	lncRNA
4933402N03Rik	protein_coding
4933403J19Rik	lncRNA
4933403L11Rik	TEC
4933404G15Rik	lncRNA
4933404I11Rik	lncRNA
4933404K08Rik	lncRNA
4933404K13Rik	lncRNA
4933404O12Rik	lncRNA
4933405D12Rik	lncRNA
4933405E24Rik	lncRNA
4933405L10Rik	protein_coding
4933405O20Rik	protein_coding
4933406B15Rik	lncRNA
4933406B17Rik	lncRNA
4933406C10Rik	lncRNA
4933406D12Rik	lncRNA
4933406F09Rik	lncRNA
4933406I18Rik	lncRNA
4933406J09Rik	lncRNA
4933406J10Rik	lncRNA
4933406K04Rik	lncRNA
4933406L23Rik	TEC
4933406P04Rik	lncRNA
4933407E24Rik	lncRNA
4933407I05Rik	lncRNA
4933407I08Rik	lncRNA
4933407K13Rik	lncRNA
4933407L21Rik	protein_coding
4933408A14Rik	lncRNA
4933408J17Rik	lncRNA
4933408N05Rik	lncRNA
4933409D19Rik	lncRNA
4933409F18Rik	lncRNA
4933409G03Rik	protein_coding
4933409K07Rik	transcribed_unprocessed_pseudogene
4933411E02Rik	lncRNA
4933411E06Rik	lncRNA
4933411E08Rik	lncRNA
4933411G06Rik	lncRNA
4933411K16Rik	protein_coding
4933411O13Rik	lncRNA
4933412E12Rik	lncRNA
4933412E24Rik	protein_coding
4933412L11Rik	TEC
4933412O06Rik	lncRNA
4933413C19Rik	lncRNA
4933413L06Rik	lncRNA
4933414I15Rik	protein_coding
4933415A04Rik	lncRNA
4933415J04Rik	TEC
4933416E03Rik	lncRNA
4933416E14Rik	lncRNA
4933416I08Rik	protein_coding
4933416M07Rik	lncRNA
4933416O17Rik	lncRNA
4933417C20Rik	TEC
4933417D19Rik	lncRNA
4933417E11Rik	lncRNA
4933417G07Rik	transcribed_processed_pseudogene
4933417O13Rik	lncRNA
4933421A08Rik	lncRNA
4933421D24Rik	lncRNA
4933421I07Rik	protein_coding
4933421O10Rik	lncRNA
4933422A05Rik	lncRNA
4933423L19Rik	TEC
4933424G05Rik	lncRNA
4933424G06Rik	protein_coding
4933424H11Rik	lncRNA
4933424L21Rik	lncRNA
4933424M12Rik	lncRNA
4933424N20Rik	TEC
4933425B07Rik	lncRNA
4933425D22Rik	lncRNA
4933425M03Rik	TEC
4933426B08Rik	lncRNA
4933426K07Rik	lncRNA
4933427D06Rik	lncRNA
4933427D14Rik	protein_coding
4933427E11Rik	lncRNA
4933427E13Rik	lncRNA
4933427G23Rik	lncRNA
4933427I04Rik	lncRNA
4933427I22Rik	lncRNA
4933427J07Rik	lncRNA
4933428C19Rik	lncRNA
4933428G20Rik	lncRNA
4933428M09Rik	protein_coding
4933428P19Rik	lncRNA
4933429H19Rik	lncRNA
4933429K18Rik	lncRNA
4933429O19Rik	lncRNA
4933430A20Rik	lncRNA
4933430H06Rik	TEC
4933430H16Rik	lncRNA
4933430I17Rik	protein_coding
4933430L12Rik	lncRNA
4933430M04Rik	lncRNA
4933430N04Rik	lncRNA
4933431C10Rik	TEC
4933431E20Rik	lncRNA
4933431G14Rik	lncRNA
4933431J24Rik	lncRNA
4933431K14Rik	TEC
4933431K23Rik	lncRNA
4933431M02Rik	lncRNA
4933432G23Rik	lncRNA
4933432I03Rik	lncRNA
4933432I09Rik	lncRNA
4933432K03Rik	lncRNA
4933433F19Rik	lncRNA
4933433G15Rik	lncRNA
4933433G19Rik	lncRNA
4933433H22Rik	lncRNA
4933433N18Rik	lncRNA
4933434E20Rik	protein_coding
4933434M16Rik	lncRNA
4933434P08Rik	lncRNA
4933435E02Rik	lncRNA
4933435F18Rik	lncRNA
4933435G04Rik	lncRNA
4933436E23Rik	lncRNA
4933436F18Rik	TEC
4933436H12Rik	lncRNA
4933436I01Rik	protein_coding
4933436I20Rik	lncRNA
4933436N17Rik	TEC
4933436P19Rik	TEC
4933437G19Rik	TEC
4933438A12Rik	lncRNA
4933438B17Rik	lncRNA
4933438K21Rik	lncRNA
4933439C10Rik	lncRNA
4933439J24Rik	lncRNA
4933439K11Rik	lncRNA
4933439N06Rik	TEC
4933439N14Rik	lncRNA
4933440J02Rik	lncRNA
4933440M02Rik	lncRNA
4933440N22Rik	TEC
5031410I06Rik	protein_coding
5031415H12Rik	lncRNA
5031425E22Rik	lncRNA
5031425F14Rik	lncRNA
5031434C07Rik	lncRNA
5031434O11Rik	lncRNA
5031439G07Rik	protein_coding
5033403F01Rik	lncRNA
5033403H07Rik	lncRNA
5033404E19Rik	transcribed_processed_pseudogene
5033406O09Rik	lncRNA
5033417F24Rik	lncRNA
5033421B08Rik	lncRNA
5033423K11Rik	transcribed_processed_pseudogene
5033424D13Rik	TEC
5033425B01Rik	TEC
5033425G24Rik	lncRNA
5033426E14Rik	lncRNA
5033426O07Rik	lncRNA
5033430I15Rik	lncRNA
5330406M23Rik	TEC
5330409N07Rik	TEC
5330411J11Rik	lncRNA
5330411O13Rik	lncRNA
5330413D20Rik	lncRNA
5330413P13Rik	lncRNA
5330417H12Rik	TEC
5330425B07Rik	TEC
5330426L24Rik	lncRNA
5330429C05Rik	lncRNA
5330431K02Rik	TEC
5330432J10Rik	TEC
5330434G04Rik	lncRNA
5330437M03Rik	TEC
5330438D12Rik	lncRNA
5330438I03Rik	lncRNA
5330439A09Rik	lncRNA
5330439B14Rik	lncRNA
5330439K02Rik	lncRNA
5330439M10Rik	lncRNA
5430400D12Rik	lncRNA
5430401F13Rik	protein_coding
5430402E10Rik	protein_coding
5430402O13Rik	lncRNA
5430402P08Rik	lncRNA
5430403N17Rik	lncRNA
5430405H02Rik	lncRNA
5430414B12Rik	lncRNA
5430414B19Rik	lncRNA
5430416N02Rik	lncRNA
5430420F09Rik	TEC
5430421F17Rik	lncRNA
5430425E15Rik	TEC
5430425K12Rik	lncRNA
5430427G11Rik	lncRNA
5430427M07Rik	lncRNA
5430427N15Rik	lncRNA
5430430B14Rik	TEC
5430430K15Rik	TEC
5430431A17Rik	lncRNA
5430433H01Rik	TEC
5430434F05Rik	TEC
5430434I15Rik	lncRNA
5430435K18Rik	lncRNA
5430437J10Rik	lncRNA
